# time, goalRoll, leanTorque, roll, rollrate, lean, leanrate
0.03400000000000002,0,-0.13782268371045864,-7.089811366622211e-07,-1.2782028539912196e-05,3.634685987384092e-05,-0.0005895211590242263
0.035000000000000024,0,-0.15575334628827814,-6.761294566773397e-07,-1.3422246988679263e-05,3.28516799848814e-05,-0.0006402184487670665
0.036000000000000025,0,-0.14522691042881072,-6.028870817550987e-07,-1.4172720227681274e-05,7.324237492224108e-05,-0.0007504732390020115
0.037000000000000026,0,-0.1327191754177576,-5.019862123126268e-07,-1.4979333809268398e-05,0.00010090086944247183,-0.0008066135815871235
0.03800000000000003,0,-0.12519770474960004,-3.758392923192202e-07,-1.5851372927368607e-05,0.00012614691999340665,-0.0008720391181002092
0.03900000000000003,0,-0.12639930595278737,-2.3244416834303647e-07,-1.679087833654553e-05,0.0001433951239761837,-0.0009395054091769245
0.04000000000000003,0,-0.11931388504143414,-5.2923771485066666e-08,-1.7837872523159008e-05,0.0001795203968579698,-0.0010469941866134765
0.04100000000000003,0,-0.1119636382303234,1.5575973995679271e-07,-1.8965774239797175e-05,0.00020868351144185938,-0.001127901716638167
0.04200000000000003,0,-0.10590202197296755,3.9190598113913384e-07,-2.0173094130320137e-05,0.00023614624118234112,-0.0012073198905229625
0.04300000000000003,0,-0.09860683308563256,6.583339840754993e-07,-2.146595314936254e-05,0.00026642800293636543,-0.0012928590190424021
0.04400000000000003,0,-0.08960826258559651,9.56248665469332e-07,-2.2842813755517217e-05,0.00029791468139383267,-0.0013768606061546774
0.04500000000000003,0,-0.07941318462543567,1.285818879995118e-06,-2.43001516591208e-05,0.0003295702145257861,-0.0014573379036035825
0.046000000000000034,0,-0.07032924527256951,1.6438134720272905e-06,-2.5830198112779455e-05,0.0003579945920321725,-0.0015300464536586557
0.047000000000000035,0,-0.060203067991852766,2.031658038337121e-06,-2.743463404467564e-05,0.00038784456630983023,-0.0016044359318961856
0.048000000000000036,0,-0.049387065535834995,2.448208830950983e-06,-2.9106908803403052e-05,0.0004165507926138623,-0.0016722747587274108
0.04900000000000004,0,-0.03914943501552853,2.8905839906405827e-06,-3.0838619059435657e-05,0.00044237515968959955,-0.0017317102560326046
0.05000000000000004,0,-0.031659487600412706,3.3529975212930757e-06,-3.261842830015911e-05,0.00046241353065249293,-0.0017798092407234542
0.05100000000000004,0,-0.026578961245057042,3.8312384201754306e-06,-3.4439569214737106e-05,0.0004782408988823549,-0.001821140914577995
0.05200000000000004,0,-0.018323219305504013,4.329643591336051e-06,-3.6306723851330154e-05,0.0004984051711606207,-0.0018671546365930482
0.05300000000000004,0,-0.012252778923111163,4.840145220692973e-06,-3.8198033434304366e-05,0.0005105016293569214,-0.0018913095829742117
0.05400000000000004,0,-0.010526768706131895,5.355838063226811e-06,-4.010370589254752e-05,0.0005156928425338384,-0.001905672458243152
0.05500000000000004,0,-0.007519903086066426,5.879758032827988e-06,-4.203038696028728e-05,0.0005239199696011767,-0.0019266810677397636
0.05600000000000004,0,-0.005664821639635109,6.407006271091987e-06,-4.3964138047014e-05,0.0005272482382639995,-0.0019337510867267185
0.057000000000000044,0,-0.0050494351052379205,6.935137119323025e-06,-4.5900402234570085e-05,0.0005281308482310377,-0.0019362641875560849
0.058000000000000045,0,-0.005275882243878538,7.462510021329593e-06,-4.78361484782202e-05,0.0005273729020065683,-0.001935746243650113
0.059000000000000045,0,-0.006173195488178962,7.987625176980092e-06,-4.9768236511555805e-05,0.0005251151556504987,-0.0019320880333356068
0.060000000000000046,0,-0.007618462659514158,8.509332056079572e-06,-5.169436515081889e-05,0.0005217068790994803,-0.001926128639263082
0.06100000000000005,0,-0.014987045123723175,9.017708523598888e-06,-5.3599154595391454e-05,0.0005083764675193163,-0.0019047894445725665
0.06200000000000005,0,-0.014962981673159348,9.528300337519717e-06,-5.5513368271362606e-05,0.0005105918139208286,-0.001914213675971152
0.06300000000000004,0,-0.016333083903496637,1.0033115099735516e-05,-5.741243693864525e-05,0.0005048147622157983,-0.0018990686672826448
0.06400000000000004,0,-0.01914124559402186,1.0532036997021322e-05,-5.9301096106054884e-05,0.0004989218972858064,-0.0018886591674096337
0.06500000000000004,0,-0.021709376594499563,1.1027021073967003e-05,-6.118567408653479e-05,0.0004949840769456816,-0.0018845779804799075
0.06600000000000004,0,-0.0298476774525559,1.1509040127980968e-05,-6.305281833283142e-05,0.00048201905401396467,-0.00186714424629663
0.06700000000000005,0,-0.033302158368286816,1.1989866155404903e-05,-6.492909508121473e-05,0.0004808260274239351,-0.0018762767483833044
0.06800000000000005,0,-0.03260517375233085,1.2473048773105477e-05,-6.681261058600115e-05,0.000483182617700574,-0.0018835155047864228
0.06900000000000005,0,-0.03321861779289942,1.2955186488292425e-05,-6.869550936322238e-05,0.0004821377151869475,-0.0018828987772212334
0.07000000000000005,0,-0.03399766628491552,1.3438628973100561e-05,-7.058708329503245e-05,0.0004834424848081362,-0.0018915739318100626
0.07100000000000005,0,-0.033882437861812775,1.392563216031446e-05,-7.249245111272291e-05,0.00048700318721389907,-0.0019053678176904657
0.07200000000000005,0,-0.038804218585103856,1.440771738866519e-05,-7.439841303682665e-05,0.0004820852283507303,-0.0019059619241037415
0.07300000000000005,0,-0.038175923765458475,1.4897696780149752e-05,-7.633231211844071e-05,0.000489979391484562,-0.0019338990816140597
0.07400000000000005,0,-0.035267978068762584,1.539518718636028e-05,-7.828451468830493e-05,0.0004974904062105293,-0.001952202569864214
0.07500000000000005,0,-0.03327638634852348,1.5898254307122848e-05,-8.025121270230634e-05,0.0005030671207625665,-0.001966698014001418
0.07600000000000005,0,-0.03138735262069903,1.6408187944271412e-05,-8.223758727251751e-05,0.0005099336371485644,-0.0019863745702111695
0.07700000000000005,0,-0.029058832686584712,1.6925780338844206e-05,-8.424501946305234e-05,0.0005175923945727934,-0.0020074321905348214
0.07800000000000006,0,-0.026443485018368684,1.7450979491261842e-05,-8.62723207033054e-05,0.0005251991524176363,-0.002027301240253065
0.07900000000000006,0,-0.03281308062188937,1.7968813645203504e-05,-8.829653912858156e-05,0.0005178341539416618,-0.0020242184252761636
0.08000000000000006,0,-0.02775856309336966,1.8503389848204556e-05,-9.036561269656188e-05,0.0005345762030010521,-0.0020690735679803176
0.08100000000000006,0,-0.023776780733898883,1.9043823735074363e-05,-9.244318587661152e-05,0.0005404338868698074,-0.002077573180049634
0.08200000000000006,0,-0.021954618132666304,1.9588586665482466e-05,-9.453145255767744e-05,0.0005447629304081024,-0.002088266681065927
0.08300000000000006,0,-0.020233366066033542,2.013903596891383e-05,-9.66358324692193e-05,0.0005504493034313639,-0.0021043799115418606
0.08400000000000006,0,-0.018311896636092118,2.069485652592714e-05,-9.875446344133337e-05,0.0005558205570133117,-0.0021186309721140714
0.08500000000000006,0,-0.0204032204416158,2.1249006704931297e-05,-0.00010087579010307383,0.0005541501790041559,-0.002121326661740452
0.08600000000000006,0,-0.024374638770758184,2.1800538205534496e-05,-0.0001030030650684973,0.0005515315006031985,-0.0021272749654234788
0.08700000000000006,0,-0.019906905897287608,2.2363454396093522e-05,-0.0001051576181753232,0.0005629161905590262,-0.0021545531068258906
0.08800000000000006,0,-0.01770227660729451,2.292792917991606e-05,-0.00010731129611587911,0.0005644747838225375,-0.0021536779405559115
0.08900000000000007,0,-0.017241536848610295,2.3493836835096732e-05,-0.00010946995826150027,0.0005659076551806725,-0.0021586621456211584
0.09000000000000007,0,-0.016641832413812452,2.4062485180528563e-05,-0.00011163795236366157,0.0005686483454318312,-0.0021679941021613015
0.09100000000000007,0,-0.015768270265881235,2.463370162219822e-05,-0.00011381365884748528,0.0005712164416696562,-0.0021757064838237115
0.09200000000000007,0,-0.025759307083144445,2.518941937398277e-05,-0.00011596942111946731,0.0005557177517845517,-0.0021557622719820353
0.09300000000000007,0,-0.021774104051452747,2.575933188734992e-05,-0.00011816459172559248,0.0005699125133671491,-0.002195170606125163
0.09400000000000007,0,-0.019216252513819976,2.6330348051950915e-05,-0.00012035590330331523,0.0005710161646009943,-0.002191311577722749
0.09500000000000007,0,-0.019133146418867986,2.690139398999779e-05,-0.00012254834622897268,0.0005710459380468761,-0.00219244292565745
0.09600000000000007,0,-0.018889191962906615,2.747493342243339e-05,-0.00012475046411708263,0.0005735394324355989,-0.0022021178881099493
0.09700000000000007,0,-0.018102582381616994,2.8051377739955874e-05,-0.00012696182535740962,0.0005764443175224845,-0.002211361240326995
0.09800000000000007,0,-0.027972148423369148,2.86129692574249e-05,-0.00012915516537813699,0.0005615915174690261,-0.0021933400207273645
0.09900000000000007,0,-0.02371973244996395,2.9189620390257963e-05,-0.0001313901242475968,0.0005766511328330621,-0.002234958869459818
0.10000000000000007,0,-0.020731477041160185,2.976851499057193e-05,-0.000133623868560266,0.0005788946003139667,-0.002233744312669201
0.10100000000000008,0,-0.02014553560511556,3.0348645535033686e-05,-0.00013586138015718634,0.000580130544461757,-0.00223751159692033
0.10200000000000008,0,-0.019367238888338467,3.093249456573564e-05,-0.0001381111668004168,0.0005838490307019561,-0.0022497866432304656
0.10300000000000008,0,-0.01803223802819487,3.1520441936056973e-05,-0.00014037263789418156,0.0005879473703213308,-0.0022614710937647574
0.10400000000000008,0,-0.02780228318448208,3.209393435006806e-05,-0.00014261721219513857,0.0005734924140110854,-0.0022445743009570107
0.10500000000000008,0,-0.022828810940946576,3.268410401010767e-05,-0.0001449068046047917,0.000590169660039611,-0.0022895924096531435
0.10600000000000008,0,-0.019258544484038964,3.327733791004712e-05,-0.00014719614350698932,0.0005932338999394484,-0.00228933890219761
0.10700000000000008,0,-0.018270940996826246,3.387240789083784e-05,-0.00014949005306419513,0.0005950699807907243,-0.0022939095572058112
0.10800000000000008,0,-0.017150433086702055,3.447171629053034e-05,-0.00015179696428402572,0.0005993083996924943,-0.0023069112198305895
0.10900000000000008,0,-0.01524578437614188,3.507593550243772e-05,-0.0001541165531011999,0.0006042192119073845,-0.002319588817174166
0.11000000000000008,0,-0.026046473883223564,3.566357563170748e-05,-0.0001564151500547007,0.0005876401292697608,-0.0022985969535008156
0.11100000000000008,0,-0.020284995277768836,3.6269763230569736e-05,-0.000158762879517384,0.0006061875988622536,-0.002347729462683301
0.11200000000000009,0,-0.016384811954379797,3.687864112909821e-05,-0.00016110782398668407,0.0006088778985284751,-0.002344944469300067
0.11300000000000009,0,-0.015450672914544272,3.7488831521082374e-05,-0.00016345564095345235,0.0006101903919841634,-0.0023478169667682795
0.11400000000000009,0,-0.014379123238563829,3.8102957994023216e-05,-0.0001658155627618682,0.0006141264729408419,-0.0023599218084158495
0.11500000000000009,0,-0.017075014914707087,3.87143515346899e-05,-0.0001681765152052484,0.0006113935406666866,-0.002360952443380184
0.11600000000000009,0,-0.02293928706405257,3.931987385145838e-05,-0.00017053828425382176,0.0006055223167684753,-0.002361769048573372
0.11700000000000009,0,-0.017186102222718325,3.993969823171761e-05,-0.00017293354368187164,0.0006198243802592288,-0.002395259428049877
0.11800000000000009,0,-0.014134619584164398,4.056117983527691e-05,-0.00017532530285170372,0.0006214816035593053,-0.0023917591698320853
0.11900000000000009,0,-0.01326583782822488,4.118435685840922e-05,-0.00017772162285566598,0.0006231770231323086,-0.0023963200039622615
0.12000000000000009,0,-0.011768799238711103,4.1811769792777485e-05,-0.00018012965448575358,0.0006274129343682643,-0.002408031630087595
0.1210000000000001,0,-0.02291915778343767,4.242189470907495e-05,-0.00018251538674133493,0.0006101249162974624,-0.0023857322555813506
0.1220000000000001,0,-0.017335363164004525,4.304996585758466e-05,-0.0001849487158852127,0.000628071148509713,-0.0024333291438777705
0.1230000000000001,0,-0.013609018951771468,4.3680016982473426e-05,-0.0001873773028539209,0.0006300511248887656,-0.0024285869687081874
0.1240000000000001,0,-0.01283851229753774,4.4310744954978145e-05,-0.00018980704115326876,0.0006307279725047181,-0.0024297382993478727
0.12500000000000008,0,-0.011890954029639134,4.494487677991833e-05,-0.00019224739955213077,0.0006341318249401861,-0.002440358398862004
0.12600000000000008,0,-0.014782078887515149,4.5575642274712544e-05,-0.0001946871837346583,0.0006307654947942131,-0.002439784182527529
0.12700000000000009,0,-0.02114142550194953,4.6199535140217515e-05,-0.00019712589618377913,0.0006238928655049713,-0.0024387124491208364
0.12800000000000009,0,-0.015086224474435861,4.6838259261045156e-05,-0.00019959899278982647,0.0006387241208276407,-0.0024730966060473414
0.1290000000000001,0,-0.011855145947331613,4.747844385653449e-05,-0.00020206724022920432,0.000640184595489333,-0.002468247439377843
0.1300000000000001,0,-0.010921933531570338,4.812016651543584e-05,-0.00020453926294095032,0.0006417226589013505,-0.002472022711746003
0.1310000000000001,0,-0.014088485954547147,4.8758571844904596e-05,-0.00020701189898124646,0.0006384053294687563,-0.0024726360402961413
0.1320000000000001,0,-0.019814841990238308,4.939153804584084e-05,-0.00020948649439740409,0.0006329662009362449,-0.0024745954161576253
0.1330000000000001,0,-0.013990931704056853,5.003857551213561e-05,-0.00021199351231038352,0.0006470374662947717,-0.0025070179129794306
0.1340000000000001,0,-0.010874968384390837,5.068713139203584e-05,-0.0002144963254221431,0.0006485558799002272,-0.0025028131117595747
0.1350000000000001,0,-0.009870706748421276,5.133736914066182e-05,-0.00021700320244124447,0.000650237748625978,-0.0025068770191013774
0.1360000000000001,0,-0.007788204824075828,5.199250639645291e-05,-0.0002195221777764791,0.0006551372557910898,-0.002518975335234633
0.1370000000000001,0,-0.02012028307710423,5.2627841951240134e-05,-0.0002220138634467262,0.000635335554787227,-0.0024916856702470887
0.1380000000000001,0,-0.013737554891548043,5.3283081800494714e-05,-0.00022455754580351093,0.0006552398492545793,-0.0025436823567847426
0.1390000000000001,0,-0.009505033486240766,5.3940214401549075e-05,-0.00022709437951471314,0.0006571326010543608,-0.0025368337112022113
0.1400000000000001,0,-0.008572855445658889,5.4597787490082935e-05,-0.00022963095533524346,0.0006575730885338603,-0.002536575820530313
0.1410000000000001,0,-0.00666003324087705,5.526009524056508e-05,-0.0002321796446933081,0.0006623077504821429,-0.00254868935806464
0.1420000000000001,0,-0.018913572728374906,5.5902844006689185e-05,-0.00023470167029629089,0.0006427487661241071,-0.0025220256029827876
0.1430000000000001,0,-0.012554115441425262,5.656534436902376e-05,-0.00023727522290625225,0.0006625003623345749,-0.0025735526099613616
0.1440000000000001,0,-0.008289462053879482,5.722975335667489e-05,-0.00023984188081449165,0.0006644089876511316,-0.002566657908239405
0.1450000000000001,0,-0.007284181020447145,5.789462689985029e-05,-0.0002424081173928248,0.0006648735431753956,-0.0025662365783331383
0.1460000000000001,0,-0.005078333642770438,5.8564583033029154e-05,-0.00024498670985254067,0.0006699561331788666,-0.0025785924597158776
0.1470000000000001,0,-0.01771301691257776,5.921407420809902e-05,-0.00024753667575212746,0.0006494911750698685,-0.0025499658995867865
0.1480000000000001,0,-0.011156886948120781,5.988383086121943e-05,-0.0002501393716106269,0.000669756653120405,-0.0026026958584994433
0.1490000000000001,0,-0.006787064728051684,6.0555371924167535e-05,-0.00025273434569151535,0.000671541062948108,-0.002594974080888455
0.1500000000000001,0,-0.005782749418966282,6.122719055959038e-05,-0.0002553282230856033,0.0006718186354228448,-0.0025938773940879464
0.1510000000000001,0,-0.008919279327466167,6.18954573939394e-05,-0.00025792178872858693,0.0006682668343490239,-0.002593565642983631
0.1520000000000001,0,-0.014563101480225438,6.255812166771024e-05,-0.00026051646160228295,0.000662664273770838,-0.0025946728736960206
0.1530000000000001,0,-0.00862596616322564,6.323464633917364e-05,-0.0002631424184073174,0.0006765246714633986,-0.0026259568050344224
0.1540000000000001,0,-0.005363167149320391,6.391247154435858e-05,-0.0002657628848139748,0.0006778252051849398,-0.002620466406657435
0.1550000000000001,0,-0.004208139186496873,6.459169886774031e-05,-0.00026838588684017275,0.0006792273233817284,-0.0026230020261979402
0.1560000000000001,0,-0.007084906245970135,6.526735648484506e-05,-0.0002710075871967846,0.0006756576171047492,-0.0026217003566118575
0.1570000000000001,0,-0.013113092773136215,6.59363617510177e-05,-0.00027362791235700817,0.0006690052661726466,-0.0026203251602235607
0.1580000000000001,0,-0.006925427427255437,6.661970224596642e-05,-0.0002762803862099563,0.0006833404949487172,-0.0026524738529481594
0.1590000000000001,0,-0.003547339881607381,6.730410579191226e-05,-0.0002789260879407279,0.0006844035459458413,-0.0026457017307715937
0.16000000000000011,0,-0.0024320654905074512,6.798959118790675e-05,-0.0002815732976742474,0.0006854853959944871,-0.0026472097335194958
0.16100000000000012,0,-0.005649028790170485,6.867080718927961e-05,-0.00028421785697250383,0.0006812160013728642,-0.0026445592982564142
0.16200000000000012,0,-0.011823818281876619,6.934517132361814e-05,-0.0002868608403886292,0.0006743641343385273,-0.002642983416125354
0.16300000000000012,0,-0.005361658409776093,7.003418337344482e-05,-0.0002895361455199498,0.0006890120498266784,-0.0026753051313205983
0.16400000000000012,0,-0.0018989748758302394,7.072401938516494e-05,-0.0002922034971867145,0.0006898360117201169,-0.0026673516667646987
0.16500000000000012,0,-1.1767138574980684e-05,7.141604899214439e-05,-0.0002948736961834563,0.0006920296069794517,-0.0026701989967418006
0.16600000000000012,0,-0.004941027330413905,7.210035288282208e-05,-0.0002975346491028373,0.0006843038906776864,-0.002660952919381022
0.16700000000000012,0,-0.01073877095782716,7.277951635337153e-05,-0.0003001989986891828,0.0006791634705494593,-0.002664349586345481
0.16800000000000012,0,-0.0037162533894161687,7.347360106304086e-05,-0.00030289466038126313,0.0006940847096693231,-0.002695661692080347
0.16900000000000012,0,-0.00022144334436047242,7.416804151572579e-05,-0.00030558052711050424,0.0006944404526849348,-0.0026858667292411044
0.17000000000000012,0,-0.0034757759118341225,7.48564605273168e-05,-0.0003082573963062057,0.0006884190115910127,-0.002676869195701484
0.17100000000000012,0,-0.009765445395344519,7.55384328003979e-05,-0.0003109346095368724,0.0006819722730810993,-0.0026772132306666593
0.17200000000000013,0,-0.003472352377626331,7.62351127568074e-05,-0.0003136449806639597,0.0006966799564094906,-0.002710371127087347
0.17300000000000013,0,4.341196660617719e-05,7.693286526185219e-05,-0.00031634812964592446,0.0006977525050447914,-0.002703148981964736
0.17400000000000013,0,0.0016459830208250814,7.763224429594829e-05,-0.00031905305716049067,0.0006993790340961031,-0.0027049275145662023
0.17500000000000013,0,-0.22777081868101534,7.796664031958305e-05,-0.00032123648420858086,0.0003343960236347574,-0.002183427048090198
0.17600000000000013,0,-0.24219553744632616,7.843865803347413e-05,-0.0003239802003087846,0.00047201771389108213,-0.0027437161002037496
0.17700000000000013,0,-0.1935461320551659,7.89798582654338e-05,-0.00032680292183943373,0.0005412002319596685,-0.0028227215306491195
0.17800000000000013,0,-0.18361027771964455,7.952249183560378e-05,-0.0003295942393674038,0.0005426335701699835,-0.0027913175279700437
0.17900000000000013,0,-0.1971082249506546,8.008505829391547e-05,-0.000332507488401883,0.0005625664583116933,-0.0029132490344792403
0.18000000000000013,0,-0.19093667558495309,8.071896497646968e-05,-0.00033566195740115614,0.0006339066825542097,-0.003154468999273124
0.18100000000000013,0,-0.18189319782699365,8.141198404590834e-05,-0.00033900221963965784,0.0006930190694386568,-0.003340262238501698
0.18200000000000013,0,-0.17885935128927788,8.215356357475525e-05,-0.0003425111515604134,0.0007415795288469068,-0.0035089319207555654
0.18300000000000013,0,-0.17668409306839383,8.29462185200974e-05,-0.0003462013348597027,0.0007926549453421568,-0.003690183299289308
0.18400000000000014,0,-0.16058363898232997,8.38103184093154e-05,-0.0003500980667768539,0.0008640998892180015,-0.003896731917151213
0.18500000000000014,0,-0.149099199435078,8.472691220666787e-05,-0.0003541481715857194,0.0009165937973524641,-0.004050104808865488
0.18600000000000014,0,-0.13670826756768606,8.570056272829901e-05,-0.0003583655316763763,0.000973650521631143,-0.004217360090656881
0.18700000000000014,0,-0.14190400435883443,8.67002426387167e-05,-0.00036269903095830153,0.000999679910417689,-0.004333499281925239
0.18800000000000014,0,-0.12998740380834728,8.776294263594196e-05,-0.00036722388314755917,0.0010626999972252614,-0.004524852189257637
0.18900000000000014,0,-0.11575003130312078,8.887625156925632e-05,-0.0003718860045461277,0.001113308933314356,-0.004662121398568556
0.19000000000000014,0,-0.10460815703582527,9.003366664223828e-05,-0.00037667276507748144,0.0011574150729819557,-0.004786760531353719
0.19100000000000014,0,-0.11179253188467819,9.120706756382848e-05,-0.0003815464421968606,0.0011734009215902082,-0.00487367711937914
0.19200000000000014,0,-0.09749602538006474,9.244116743000156e-05,-0.0003865950224172604,0.0012340998661730792,-0.005048580220399839
0.19300000000000014,0,-0.08350808368430918,9.371623751893908e-05,-0.0003917468298341292,0.0012750700889375196,-0.005151807416868775
0.19400000000000014,0,-0.07311566510598833,9.502691151004158e-05,-0.00039699522154185363,0.0013106739911024979,-0.005248391707724431
0.19500000000000015,0,-0.05838809517265897,9.638146392562643e-05,-0.00040235537836124584,0.0013545524155848478,-0.005360156819392205
0.19600000000000015,0,-0.04736051212948378,9.776794200279103e-05,-0.0004077966472206425,0.0013864780771645972,-0.005441268859396678
0.19700000000000015,0,-0.037134308753254075,9.918494574997103e-05,-0.00041331692575818224,0.0014170037471800058,-0.005520278537539727
0.19800000000000015,0,-0.039986471133410806,0.00010060880404662324,-0.00041887595905314677,0.0014238582966522055,-0.005559033294964528
0.19900000000000015,0,-0.02463488940001546,0.00010207487039383865,-0.0004245389169091867,0.0014660663472154168,-0.005662957856039956
0.20000000000000015,0,-0.012240524902386696,0.00010356222709227276,-0.00043023924827359007,0.0014873566984341033,-0.00570033136440334
0.20100000000000015,0,-0.004255862531939547,0.00010506617857240742,-0.0004359756655924077,0.00150395148013466,-0.005736417318817633
0.20200000000000015,0,-0.010159901282995598,0.0001065660513622025,-0.0004417218870835335,0.0014998727897950878,-0.0057462214911257825
0.20300000000000015,0,0.0012616010305690484,0.0001080966784830963,-0.0004475442670160904,0.0015306271208937962,-0.005822379932556932
0.20400000000000015,0,0.009756665121171348,0.00010963794018349503,-0.00045337902820343054,0.0015412617003987283,-0.005834761187340127
0.20500000000000015,0,0.010975418870941667,0.00011118075176888014,-0.0004592189138696604,0.0015428115853851117,-0.005839885666229858
0.20600000000000016,0,0.005320989800605913,0.00011271788480425552,-0.0004650619902478928,0.0015371330353753819,-0.005843076378232411
0.20700000000000016,0,0.01349782204037675,0.00011427388150375123,-0.0004709491122364285,0.001555996699495704,-0.005887121988535694
0.20800000000000016,0,0.019163283533548237,0.00011583299369965998,-0.000476831133730745,0.001559112195908749,-0.005882021494316494
0.20900000000000016,0,0.015361076444967647,0.0001173825085111395,-0.00048269522719325433,0.0015495148114795195,-0.0058640934625093346
0.21000000000000016,0,0.01719858209111047,0.00011893712424848503,-0.0004885753904580635,0.0015546157373455293,-0.005880163264809215
0.21100000000000016,0,0.01218881597476984,0.00012047992581356803,-0.0004944337242501783,0.0015428015650830052,-0.005858333792114795
0.21200000000000016,0,0.014484412705275673,0.00012202744548537107,-0.0005003049832550921,0.0015475196718030438,-0.00587125900491372
0.21300000000000016,0,0.017081012167540433,0.0001235743536557203,-0.0005061683595079002,0.001546908170349214,-0.005863376252808147
0.21400000000000016,0,0.018408542494990243,0.00012511927589199488,-0.0005120233613912184,0.0015449222362745954,-0.005855001883318185
0.21500000000000016,0,0.012846081663638653,0.00012665245578302484,-0.0005178587417781116,0.0015331798910299562,-0.0058353803868932495
0.21600000000000016,0,0.020618606972069964,0.00012819999557800346,-0.0005237229135413935,0.0015475397949786171,-0.005864171763281831
